Source,Target,Branch,Value,T,X,Y,Path,Payment_Method,Medicine_Category
Cash,Allergy,Kandy City,601486.31,0.6531,0.6531,0.8221,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kandy City,601486.31,0.6735,0.6735,0.85,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kandy City,601486.31,0.6939,0.6939,0.8742,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kandy City,601486.31,0.7143,0.7143,0.895,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kandy City,601486.31,0.7347,0.7347,0.9127,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kandy City,601486.31,0.7551,0.7551,0.9276,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kandy City,601486.31,0.7755,0.7755,0.9402,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kandy City,601486.31,0.7959,0.7959,0.9507,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kandy City,601486.31,0.8163,0.8163,0.9594,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kandy City,601486.31,0.8367,0.8367,0.9667,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kandy City,601486.31,0.8571,0.8571,0.9727,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kandy City,601486.31,0.8776,0.8776,0.9776,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kandy City,601486.31,0.898,0.898,0.9816,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kandy City,601486.31,0.9184,0.9184,0.985,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kandy City,601486.31,0.9388,0.9388,0.9877,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kandy City,601486.31,0.9592,0.9592,0.99,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kandy City,601486.31,0.9796,0.9796,0.9918,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kandy City,601486.31,1.0,1.0,0.9933,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.0,0.0,0.0067,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.0204,0.0204,0.0082,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.0408,0.0408,0.01,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.0612,0.0612,0.0123,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.0816,0.0816,0.015,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.102,0.102,0.0184,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.1224,0.1224,0.0224,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.1429,0.1429,0.0273,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.1633,0.1633,0.0333,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.1837,0.1837,0.0406,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.2041,0.2041,0.0493,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.2245,0.2245,0.0598,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.2449,0.2449,0.0724,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.2653,0.2653,0.0873,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.2857,0.2857,0.105,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.3061,0.3061,0.1258,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.3265,0.3265,0.15,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.3469,0.3469,0.1779,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.3673,0.3673,0.2097,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.3878,0.3878,0.2456,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.4082,0.4082,0.2853,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.4286,0.4286,0.3287,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.449,0.449,0.3751,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.4694,0.4694,0.4241,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.4898,0.4898,0.4745,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.5102,0.5102,0.5255,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.5306,0.5306,0.5759,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.551,0.551,0.6249,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.5714,0.5714,0.6713,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.5918,0.5918,0.7147,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.6122,0.6122,0.7544,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.6327,0.6327,0.7903,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.6531,0.6531,0.8221,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.6735,0.6735,0.85,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.6939,0.6939,0.8742,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.7143,0.7143,0.895,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.7347,0.7347,0.9127,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.7551,0.7551,0.9276,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.7755,0.7755,0.9402,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.7959,0.7959,0.9507,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.8163,0.8163,0.9594,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.8367,0.8367,0.9667,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.8571,0.8571,0.9727,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.8776,0.8776,0.9776,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.898,0.898,0.9816,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.9184,0.9184,0.985,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.9388,0.9388,0.9877,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.9592,0.9592,0.99,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,0.9796,0.9796,0.9918,Cash to Allergy,Cash,Allergy
Cash,Allergy,Kurunegala,553493.2,1.0,1.0,0.9933,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.0,0.0,0.0067,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.0204,0.0204,0.0082,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.0408,0.0408,0.01,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.0612,0.0612,0.0123,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.0816,0.0816,0.015,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.102,0.102,0.0184,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.1224,0.1224,0.0224,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.1429,0.1429,0.0273,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.1633,0.1633,0.0333,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.1837,0.1837,0.0406,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.2041,0.2041,0.0493,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.2245,0.2245,0.0598,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.2449,0.2449,0.0724,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.2653,0.2653,0.0873,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.2857,0.2857,0.105,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.3061,0.3061,0.1258,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.3265,0.3265,0.15,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.3469,0.3469,0.1779,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.3673,0.3673,0.2097,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.3878,0.3878,0.2456,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.4082,0.4082,0.2853,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.4286,0.4286,0.3287,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.449,0.449,0.3751,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.4694,0.4694,0.4241,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.4898,0.4898,0.4745,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.5102,0.5102,0.5255,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.5306,0.5306,0.5759,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.551,0.551,0.6249,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.5714,0.5714,0.6713,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.5918,0.5918,0.7147,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.6122,0.6122,0.7544,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.6327,0.6327,0.7903,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.6531,0.6531,0.8221,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.6735,0.6735,0.85,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.6939,0.6939,0.8742,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.7143,0.7143,0.895,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.7347,0.7347,0.9127,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.7551,0.7551,0.9276,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.7755,0.7755,0.9402,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.7959,0.7959,0.9507,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.8163,0.8163,0.9594,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.8367,0.8367,0.9667,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.8571,0.8571,0.9727,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.8776,0.8776,0.9776,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.898,0.898,0.9816,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.9184,0.9184,0.985,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.9388,0.9388,0.9877,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.9592,0.9592,0.99,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,0.9796,0.9796,0.9918,Cash to Allergy,Cash,Allergy
Cash,Allergy,Negombo,657484.52,1.0,1.0,0.9933,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.0,0.0,0.0067,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.0204,0.0204,0.0082,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.0408,0.0408,0.01,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.0612,0.0612,0.0123,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.0816,0.0816,0.015,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.102,0.102,0.0184,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.1224,0.1224,0.0224,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.1429,0.1429,0.0273,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.1633,0.1633,0.0333,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.1837,0.1837,0.0406,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.2041,0.2041,0.0493,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.2245,0.2245,0.0598,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.2449,0.2449,0.0724,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.2653,0.2653,0.0873,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.2857,0.2857,0.105,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.3061,0.3061,0.1258,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.3265,0.3265,0.15,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.3469,0.3469,0.1779,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.3673,0.3673,0.2097,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.3878,0.3878,0.2456,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.4082,0.4082,0.2853,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.4286,0.4286,0.3287,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.449,0.449,0.3751,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.4694,0.4694,0.4241,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.4898,0.4898,0.4745,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.5102,0.5102,0.5255,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.5306,0.5306,0.5759,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.551,0.551,0.6249,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.5714,0.5714,0.6713,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.5918,0.5918,0.7147,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.6122,0.6122,0.7544,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.6327,0.6327,0.7903,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.6531,0.6531,0.8221,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.6735,0.6735,0.85,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.6939,0.6939,0.8742,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.7143,0.7143,0.895,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.7347,0.7347,0.9127,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.7551,0.7551,0.9276,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.7755,0.7755,0.9402,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.7959,0.7959,0.9507,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.8163,0.8163,0.9594,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.8367,0.8367,0.9667,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.8571,0.8571,0.9727,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.8776,0.8776,0.9776,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.898,0.898,0.9816,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.9184,0.9184,0.985,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.9388,0.9388,0.9877,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.9592,0.9592,0.99,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,0.9796,0.9796,0.9918,Cash to Allergy,Cash,Allergy
Cash,Allergy,Ratnapura,536679.1,1.0,1.0,0.9933,Cash to Allergy,Cash,Allergy
Cash,Antibiotic,Colombo Fort,2330514.83,0.0,0.0,0.0067,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.0204,0.0204,0.0082,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.0408,0.0408,0.01,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.0612,0.0612,0.0123,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.0816,0.0816,0.015,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.102,0.102,0.0184,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.1224,0.1224,0.0224,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.1429,0.1429,0.0273,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.1633,0.1633,0.0333,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.1837,0.1837,0.0406,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.2041,0.2041,0.0493,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.2245,0.2245,0.0598,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.2449,0.2449,0.0724,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.2653,0.2653,0.0873,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.2857,0.2857,0.105,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.3061,0.3061,0.1258,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.3265,0.3265,0.15,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.3469,0.3469,0.1779,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.3673,0.3673,0.2097,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.3878,0.3878,0.2456,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.4082,0.4082,0.2853,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.4286,0.4286,0.3287,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.449,0.449,0.3751,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.4694,0.4694,0.4241,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.4898,0.4898,0.4745,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.5102,0.5102,0.5255,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.5306,0.5306,0.5759,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.551,0.551,0.6249,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.5714,0.5714,0.6713,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.5918,0.5918,0.7147,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.6122,0.6122,0.7544,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.6327,0.6327,0.7903,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.6531,0.6531,0.8221,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.6735,0.6735,0.85,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.6939,0.6939,0.8742,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.7143,0.7143,0.895,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.7347,0.7347,0.9127,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.7551,0.7551,0.9276,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.7755,0.7755,0.9402,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.7959,0.7959,0.9507,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.8163,0.8163,0.9594,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.8367,0.8367,0.9667,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.8571,0.8571,0.9727,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.8776,0.8776,0.9776,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.898,0.898,0.9816,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.9184,0.9184,0.985,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.9388,0.9388,0.9877,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.9592,0.9592,0.99,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,0.9796,0.9796,0.9918,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Colombo Fort,2330514.83,1.0,1.0,0.9933,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.0,0.0,0.0067,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.0204,0.0204,0.0082,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.0408,0.0408,0.01,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.0612,0.0612,0.0123,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.0816,0.0816,0.015,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.102,0.102,0.0184,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.1224,0.1224,0.0224,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.1429,0.1429,0.0273,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.1633,0.1633,0.0333,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.1837,0.1837,0.0406,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.2041,0.2041,0.0493,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.2245,0.2245,0.0598,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.2449,0.2449,0.0724,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.2653,0.2653,0.0873,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.2857,0.2857,0.105,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.3061,0.3061,0.1258,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.3265,0.3265,0.15,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.3469,0.3469,0.1779,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.3673,0.3673,0.2097,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.3878,0.3878,0.2456,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.4082,0.4082,0.2853,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.4286,0.4286,0.3287,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.449,0.449,0.3751,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.4694,0.4694,0.4241,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.4898,0.4898,0.4745,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.5102,0.5102,0.5255,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.5306,0.5306,0.5759,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.551,0.551,0.6249,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.5714,0.5714,0.6713,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.5918,0.5918,0.7147,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.6122,0.6122,0.7544,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.6327,0.6327,0.7903,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.6531,0.6531,0.8221,Cash to Antibiotic,Cash,Antibiotic
Cash,Antibiotic,Galle,2182276.44,0.6735,0.6735,0.85,Cash to Antibiotic,Cash,Antibiotic
