Source,Target,Value,T,X,Y,Path,Payment_Method,Medicine_Category
Cash,Antifungal,2650166.35,0.8163,0.8163,0.9594,Cash to Antifungal,Cash,Antifungal
Cash,Antifungal,2650166.35,0.8367,0.8367,0.9667,Cash to Antifungal,Cash,Antifungal
Cash,Antifungal,2650166.35,0.8571,0.8571,0.9727,Cash to Antifungal,Cash,Antifungal
Cash,Antifungal,2650166.35,0.8776,0.8776,0.9776,Cash to Antifungal,Cash,Antifungal
Cash,Antifungal,2650166.35,0.898,0.898,0.9816,Cash to Antifungal,Cash,Antifungal
Cash,Antifungal,2650166.35,0.9184,0.9184,0.985,Cash to Antifungal,Cash,Antifungal
Cash,Antifungal,2650166.35,0.9388,0.9388,0.9877,Cash to Antifungal,Cash,Antifungal
Cash,Antifungal,2650166.35,0.9592,0.9592,0.99,Cash to Antifungal,Cash,Antifungal
Cash,Antifungal,2650166.35,0.9796,0.9796,0.9918,Cash to Antifungal,Cash,Antifungal
Cash,Antifungal,2650166.35,1.0,1.0,0.9933,Cash to Antifungal,Cash,Antifungal
Cash,Antiviral,4724479.32,0.0,0.0,0.0067,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.0204,0.0204,0.0082,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.0408,0.0408,0.01,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.0612,0.0612,0.0123,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.0816,0.0816,0.015,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.102,0.102,0.0184,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.1224,0.1224,0.0224,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.1429,0.1429,0.0273,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.1633,0.1633,0.0333,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.1837,0.1837,0.0406,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.2041,0.2041,0.0493,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.2245,0.2245,0.0598,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.2449,0.2449,0.0724,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.2653,0.2653,0.0873,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.2857,0.2857,0.105,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.3061,0.3061,0.1258,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.3265,0.3265,0.15,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.3469,0.3469,0.1779,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.3673,0.3673,0.2097,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.3878,0.3878,0.2456,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.4082,0.4082,0.2853,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.4286,0.4286,0.3287,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.449,0.449,0.3751,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.4694,0.4694,0.4241,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.4898,0.4898,0.4745,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.5102,0.5102,0.5255,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.5306,0.5306,0.5759,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.551,0.551,0.6249,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.5714,0.5714,0.6713,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.5918,0.5918,0.7147,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.6122,0.6122,0.7544,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.6327,0.6327,0.7903,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.6531,0.6531,0.8221,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.6735,0.6735,0.85,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.6939,0.6939,0.8742,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.7143,0.7143,0.895,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.7347,0.7347,0.9127,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.7551,0.7551,0.9276,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.7755,0.7755,0.9402,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.7959,0.7959,0.9507,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.8163,0.8163,0.9594,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.8367,0.8367,0.9667,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.8571,0.8571,0.9727,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.8776,0.8776,0.9776,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.898,0.898,0.9816,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.9184,0.9184,0.985,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.9388,0.9388,0.9877,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.9592,0.9592,0.99,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,0.9796,0.9796,0.9918,Cash to Antiviral,Cash,Antiviral
Cash,Antiviral,4724479.32,1.0,1.0,0.9933,Cash to Antiviral,Cash,Antiviral
Cash,Cardiac,16689426.28,0.0,0.0,0.0067,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.0204,0.0204,0.0082,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.0408,0.0408,0.01,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.0612,0.0612,0.0123,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.0816,0.0816,0.015,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.102,0.102,0.0184,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.1224,0.1224,0.0224,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.1429,0.1429,0.0273,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.1633,0.1633,0.0333,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.1837,0.1837,0.0406,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.2041,0.2041,0.0493,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.2245,0.2245,0.0598,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.2449,0.2449,0.0724,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.2653,0.2653,0.0873,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.2857,0.2857,0.105,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.3061,0.3061,0.1258,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.3265,0.3265,0.15,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.3469,0.3469,0.1779,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.3673,0.3673,0.2097,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.3878,0.3878,0.2456,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.4082,0.4082,0.2853,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.4286,0.4286,0.3287,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.449,0.449,0.3751,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.4694,0.4694,0.4241,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.4898,0.4898,0.4745,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.5102,0.5102,0.5255,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.5306,0.5306,0.5759,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.551,0.551,0.6249,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.5714,0.5714,0.6713,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.5918,0.5918,0.7147,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.6122,0.6122,0.7544,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.6327,0.6327,0.7903,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.6531,0.6531,0.8221,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.6735,0.6735,0.85,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.6939,0.6939,0.8742,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.7143,0.7143,0.895,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.7347,0.7347,0.9127,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.7551,0.7551,0.9276,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.7755,0.7755,0.9402,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.7959,0.7959,0.9507,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.8163,0.8163,0.9594,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.8367,0.8367,0.9667,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.8571,0.8571,0.9727,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.8776,0.8776,0.9776,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.898,0.898,0.9816,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.9184,0.9184,0.985,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.9388,0.9388,0.9877,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.9592,0.9592,0.99,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,0.9796,0.9796,0.9918,Cash to Cardiac,Cash,Cardiac
Cash,Cardiac,16689426.28,1.0,1.0,0.9933,Cash to Cardiac,Cash,Cardiac
Cash,Cough & Cold,10914869.54,0.0,0.0,0.0067,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.0204,0.0204,0.0082,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.0408,0.0408,0.01,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.0612,0.0612,0.0123,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.0816,0.0816,0.015,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.102,0.102,0.0184,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.1224,0.1224,0.0224,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.1429,0.1429,0.0273,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.1633,0.1633,0.0333,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.1837,0.1837,0.0406,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.2041,0.2041,0.0493,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.2245,0.2245,0.0598,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.2449,0.2449,0.0724,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.2653,0.2653,0.0873,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.2857,0.2857,0.105,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.3061,0.3061,0.1258,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.3265,0.3265,0.15,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.3469,0.3469,0.1779,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.3673,0.3673,0.2097,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.3878,0.3878,0.2456,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.4082,0.4082,0.2853,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.4286,0.4286,0.3287,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.449,0.449,0.3751,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.4694,0.4694,0.4241,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.4898,0.4898,0.4745,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.5102,0.5102,0.5255,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.5306,0.5306,0.5759,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.551,0.551,0.6249,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.5714,0.5714,0.6713,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.5918,0.5918,0.7147,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.6122,0.6122,0.7544,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.6327,0.6327,0.7903,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.6531,0.6531,0.8221,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.6735,0.6735,0.85,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.6939,0.6939,0.8742,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.7143,0.7143,0.895,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.7347,0.7347,0.9127,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.7551,0.7551,0.9276,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.7755,0.7755,0.9402,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.7959,0.7959,0.9507,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.8163,0.8163,0.9594,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.8367,0.8367,0.9667,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.8571,0.8571,0.9727,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.8776,0.8776,0.9776,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.898,0.898,0.9816,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.9184,0.9184,0.985,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.9388,0.9388,0.9877,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.9592,0.9592,0.99,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,0.9796,0.9796,0.9918,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Cough & Cold,10914869.54,1.0,1.0,0.9933,Cash to Cough & Cold,Cash,Cough & Cold
Cash,Dermatology,9289074.76,0.0,0.0,0.0067,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.0204,0.0204,0.0082,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.0408,0.0408,0.01,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.0612,0.0612,0.0123,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.0816,0.0816,0.015,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.102,0.102,0.0184,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.1224,0.1224,0.0224,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.1429,0.1429,0.0273,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.1633,0.1633,0.0333,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.1837,0.1837,0.0406,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.2041,0.2041,0.0493,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.2245,0.2245,0.0598,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.2449,0.2449,0.0724,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.2653,0.2653,0.0873,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.2857,0.2857,0.105,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.3061,0.3061,0.1258,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.3265,0.3265,0.15,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.3469,0.3469,0.1779,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.3673,0.3673,0.2097,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.3878,0.3878,0.2456,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.4082,0.4082,0.2853,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.4286,0.4286,0.3287,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.449,0.449,0.3751,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.4694,0.4694,0.4241,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.4898,0.4898,0.4745,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.5102,0.5102,0.5255,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.5306,0.5306,0.5759,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.551,0.551,0.6249,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.5714,0.5714,0.6713,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.5918,0.5918,0.7147,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.6122,0.6122,0.7544,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.6327,0.6327,0.7903,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.6531,0.6531,0.8221,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.6735,0.6735,0.85,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.6939,0.6939,0.8742,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.7143,0.7143,0.895,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.7347,0.7347,0.9127,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.7551,0.7551,0.9276,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.7755,0.7755,0.9402,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.7959,0.7959,0.9507,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.8163,0.8163,0.9594,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.8367,0.8367,0.9667,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.8571,0.8571,0.9727,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.8776,0.8776,0.9776,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.898,0.898,0.9816,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.9184,0.9184,0.985,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.9388,0.9388,0.9877,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.9592,0.9592,0.99,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,0.9796,0.9796,0.9918,Cash to Dermatology,Cash,Dermatology
Cash,Dermatology,9289074.76,1.0,1.0,0.9933,Cash to Dermatology,Cash,Dermatology
Cash,Diabetes,7074597.82,0.0,0.0,0.0067,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.0204,0.0204,0.0082,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.0408,0.0408,0.01,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.0612,0.0612,0.0123,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.0816,0.0816,0.015,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.102,0.102,0.0184,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.1224,0.1224,0.0224,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.1429,0.1429,0.0273,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.1633,0.1633,0.0333,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.1837,0.1837,0.0406,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.2041,0.2041,0.0493,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.2245,0.2245,0.0598,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.2449,0.2449,0.0724,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.2653,0.2653,0.0873,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.2857,0.2857,0.105,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.3061,0.3061,0.1258,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.3265,0.3265,0.15,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.3469,0.3469,0.1779,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.3673,0.3673,0.2097,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.3878,0.3878,0.2456,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.4082,0.4082,0.2853,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.4286,0.4286,0.3287,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.449,0.449,0.3751,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.4694,0.4694,0.4241,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.4898,0.4898,0.4745,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.5102,0.5102,0.5255,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.5306,0.5306,0.5759,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.551,0.551,0.6249,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.5714,0.5714,0.6713,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.5918,0.5918,0.7147,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.6122,0.6122,0.7544,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.6327,0.6327,0.7903,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.6531,0.6531,0.8221,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.6735,0.6735,0.85,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.6939,0.6939,0.8742,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.7143,0.7143,0.895,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.7347,0.7347,0.9127,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.7551,0.7551,0.9276,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.7755,0.7755,0.9402,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.7959,0.7959,0.9507,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.8163,0.8163,0.9594,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.8367,0.8367,0.9667,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.8571,0.8571,0.9727,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.8776,0.8776,0.9776,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.898,0.898,0.9816,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.9184,0.9184,0.985,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.9388,0.9388,0.9877,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.9592,0.9592,0.99,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,0.9796,0.9796,0.9918,Cash to Diabetes,Cash,Diabetes
Cash,Diabetes,7074597.82,1.0,1.0,0.9933,Cash to Diabetes,Cash,Diabetes
Cash,First Aid,7518436.07,0.0,0.0,0.0067,Cash to First Aid,Cash,First Aid
Cash,First Aid,7518436.07,0.0204,0.0204,0.0082,Cash to First Aid,Cash,First Aid
Cash,First Aid,7518436.07,0.0408,0.0408,0.01,Cash to First Aid,Cash,First Aid
Cash,First Aid,7518436.07,0.0612,0.0612,0.0123,Cash to First Aid,Cash,First Aid
Cash,First Aid,7518436.07,0.0816,0.0816,0.015,Cash to First Aid,Cash,First Aid
Cash,First Aid,7518436.07,0.102,0.102,0.0184,Cash to First Aid,Cash,First Aid
Cash,First Aid,7518436.07,0.1224,0.1224,0.0224,Cash to First Aid,Cash,First Aid
Cash,First Aid,7518436.07,0.1429,0.1429,0.0273,Cash to First Aid,Cash,First Aid
Cash,First Aid,7518436.07,0.1633,0.1633,0.0333,Cash to First Aid,Cash,First Aid
Cash,First Aid,7518436.07,0.1837,0.1837,0.0406,Cash to First Aid,Cash,First Aid
